subject condition sample channel value hemisphere
R1292 c1 -36 ch131 4.817001 left
R1292 c1 -35 ch48 0.967051 left
R1292 c1 -35 ch76 -4.418521 left
R1292 c1 -35 ch77 -18.988962 left
R1292 c1 -35 ch79 -12.834777 left
R1292 c1 -35 ch80 4.853468 left
R1292 c1 -35 ch85 -0.982247 left
R1292 c1 -35 ch88 -7.356081 left
R1292 c1 -35 ch90 -19.253702 left
R1292 c1 -35 ch130 8.996712 left
R1292 c1 -35 ch131 6.281695 left
R1292 c1 -34 ch48 -0.441800 left
R1292 c1 -34 ch76 -4.351693 left
R1292 c1 -34 ch77 -19.614216 left
R1292 c1 -34 ch79 -11.934521 left
R1292 c1 -34 ch80 5.468225 left
R1292 c1 -34 ch85 -1.407982 left
R1292 c1 -34 ch88 -7.530125 left
R1292 c1 -34 ch90 -21.036371 left
R1292 c1 -34 ch130 8.973208 left
R1292 c1 -34 ch131 7.698377 left
R1292 c1 -33 ch48 -1.899200 left
R1292 c1 -33 ch76 -4.266412 left
R1292 c1 -33 ch77 -20.230568 left
R1292 c1 -33 ch79 -10.993081 left
R1292 c1 -33 ch80 6.071157 left
R1292 c1 -33 ch85 -1.870656 left
R1292 c1 -33 ch88 -7.599805 left
R1292 c1 -33 ch90 -22.720657 left
R1292 c1 -33 ch130 8.904906 left
R1292 c1 -33 ch131 9.053929 left
R1292 c1 -32 ch48 -3.390402 left
R1292 c1 -32 ch76 -4.165333 left
R1292 c1 -32 ch77 -20.833130 left
R1292 c1 -32 ch79 -10.020679 left
R1292 c1 -32 ch80 6.650803 left
R1292 c1 -32 ch85 -2.362378 left
R1292 c1 -32 ch88 -7.559364 left
R1292 c1 -32 ch90 -24.296087 left
R1292 c1 -32 ch130 8.789273 left
R1292 c1 -32 ch131 10.336104 left
R1292 c1 -31 ch48 -4.900248 left
R1292 c1 -31 ch76 -4.051265 left
R1292 c1 -31 ch77 -21.416655 left
R1292 c1 -31 ch79 -9.027447 left
R1292 c1 -31 ch80 7.195822 left
R1292 c1 -31 ch85 -2.874371 left
R1292 c1 -31 ch88 -7.404809 left
R1292 c1 -31 ch90 -25.753332 left
R1292 c1 -31 ch130 8.623961 left
R1292 c1 -31 ch131 11.533651 left
R1292 c1 -30 ch48 -6.413387 left
R1292 c1 -30 ch76 -3.927152 left
R1292 c1 -30 ch77 -21.975578 left
R1292 c1 -30 ch79 -8.023324 left
R1292 c1 -30 ch80 7.695137 left
R1292 c1 -30 ch85 -3.397105 left
R1292 c1 -30 ch88 -7.134035 left
R1292 c1 -30 ch90 -27.084301 left
R1292 c1 -30 ch130 8.406878 left
R1292 c1 -30 ch131 12.636472 left
R1292 c1 -29 ch48 -7.914524 left
R1292 c1 -29 ch76 -3.796030 left
R1292 c1 -29 ch77 -22.504128 left
R1292 c1 -29 ch79 -7.017962 left
R1292 c1 -29 ch80 8.138067 left
R1292 c1 -29 ch85 -3.920411 left
R1292 c1 -29 ch88 -6.746930 left
R1292 c1 -29 ch90 -28.282286 left
R1292 c1 -29 ch130 8.136233 left
R1292 c1 -29 ch131 13.635698 left
R1292 c1 -28 ch48 -9.388620 left
R1292 c1 -28 ch76 -3.661026 left
R1292 c1 -28 ch77 -22.996407 left
R1292 c1 -28 ch79 -6.020590 left
R1292 c1 -28 ch80 8.514483 left
R1292 c1 -28 ch85 -4.433628 left
R1292 c1 -28 ch88 -6.245420 left
R1292 c1 -28 ch90 -29.341946 left
R1292 c1 -28 ch130 7.810596 left
R1292 c1 -28 ch131 14.523812 left
R1292 c1 -27 ch48 -10.821120 left
R1292 c1 -27 ch76 -3.525303 left
R1292 c1 -27 ch77 -23.446392 left
R1292 c1 -27 ch79 -5.039934 left
R1292 c1 -27 ch80 8.814913 left
R1292 c1 -27 ch85 -4.925756 left
R1292 c1 -27 ch88 -5.633529 left
R1292 c1 -27 ch90 -30.259455 left
R1292 c1 -27 ch130 7.428912 left
R1292 c1 -27 ch131 15.294695 left
R1292 c1 -26 ch48 -12.198141 left
R1292 c1 -26 ch76 -3.392066 left
R1292 c1 -26 ch77 -23.848150 left
R1292 c1 -26 ch79 -4.084128 left
R1292 c1 -26 ch80 9.030654 left
R1292 c1 -26 ch85 -5.385630 left
R1292 c1 -26 ch88 -4.917340 left
R1292 c1 -26 ch90 -31.032465 left
R1292 c1 -26 ch130 6.990593 left
R1292 c1 -26 ch131 15.943711 left
R1292 c1 -25 ch48 -13.506671 left
R1292 c1 -25 ch76 -3.264522 left
R1292 c1 -25 ch77 -24.195776 left
R1292 c1 -25 ch79 -3.160642 left
R1292 c1 -25 ch80 9.153881 left
R1292 c1 -25 ch85 -5.802076 left
R1292 c1 -25 ch88 -4.104979 left
R1292 c1 -25 ch90 -31.660133 left
R1292 c1 -25 ch130 6.495507 left
R1292 c1 -25 ch131 16.467619 left
R1292 c1 -24 ch48 -14.734688 left
R1292 c1 -24 ch76 -3.145874 left
R1292 c1 -24 ch77 -24.483606 left
R1292 c1 -24 ch79 -2.276195 left
R1292 c1 -24 ch80 9.177726 left
R1292 c1 -24 ch85 -6.164132 left
R1292 c1 -24 ch88 -3.206523 left
R1292 c1 -24 ch90 -32.143112 left
R1292 c1 -24 ch130 5.944010 left
R1292 c1 -24 ch131 16.864685 left
R1292 c1 -23 ch48 -15.871354 left
R1292 c1 -23 ch76 -3.039286 left
R1292 c1 -23 ch77 -24.706223 left
R1292 c1 -23 ch79 -1.436713 left
R1292 c1 -23 ch80 9.096338 left
R1292 c1 -23 ch85 -6.461179 left
R1292 c1 -23 ch88 -2.233880 left
R1292 c1 -23 ch90 -32.483490 left
R1292 c1 -23 ch130 5.336990 left
R1292 c1 -23 ch131 17.134586 left
R1292 c1 -22 ch48 -16.907089 left
R1292 c1 -22 ch76 -2.947894 left
R1292 c1 -22 ch77 -24.858589 left
R1292 c1 -22 ch79 -0.647281 left
R1292 c1 -22 ch80 8.904949 left
R1292 c1 -22 ch85 -6.683171 left
R1292 c1 -22 ch88 -1.200664 left
R1292 c1 -22 ch90 -32.684746 left
R1292 c1 -22 ch130 4.675851 left
R1292 c1 -22 ch131 17.278318 left
R1292 c1 -21 ch48 -17.833689 left
R1292 c1 -21 ch76 -2.874770 left
R1292 c1 -21 ch77 -24.936060 left
R1292 c1 -21 ch79 0.087905 left
R1292 c1 -21 ch80 8.599916 left
R1292 c1 -21 ch85 -6.820788 left
R1292 c1 -21 ch88 -0.121975 left
R1292 c1 -21 ch90 -32.751644 left
R1292 c1 -21 ch130 3.962513 left
R1292 c1 -21 ch131 17.298212 left
R1292 c1 -20 ch48 -18.644358 left
R1292 c1 -20 ch76 -2.822908 left
R1292 c1 -20 ch77 -24.934561 left
R1292 c1 -20 ch79 0.765564 left
R1292 c1 -20 ch80 8.178739 left
R1292 c1 -20 ch85 -6.865601 left
R1292 c1 -20 ch88 0.985778 left
R1292 c1 -20 ch90 -32.690163 left
R1292 c1 -20 ch130 3.199418 left
R1292 c1 -20 ch131 17.197760 left
R1292 c1 -19 ch48 -19.333815 left
R1292 c1 -19 ch76 -2.795218 left
R1292 c1 -19 ch77 -24.850580 left
R1292 c1 -19 ch79 1.383291 left
R1292 c1 -19 ch80 7.640074 left
R1292 c1 -19 ch85 -6.810268 left
R1292 c1 -19 ch88 2.105137 left
R1292 c1 -19 ch90 -32.507336 left
R1292 c1 -19 ch130 2.389517 left
R1292 c1 -19 ch131 16.981510 left
R1292 c1 -18 ch48 -19.898235 left
R1292 c1 -18 ch76 -2.794522 left
R1292 c1 -18 ch77 -24.681232 left
R1292 c1 -18 ch79 1.939633 left
R1292 c1 -18 ch80 6.983757 left
R1292 c1 -18 ch85 -6.648635 left
R1292 c1 -18 ch88 3.217850 left
R1292 c1 -18 ch90 -32.211143 left
R1292 c1 -18 ch130 1.536224 left
R1292 c1 -18 ch131 16.654955 left
R1292 c1 -17 ch48 -20.335306 left
R1292 c1 -17 ch76 -2.823513 left
R1292 c1 -17 ch77 -24.424412 left
R1292 c1 -17 ch79 2.434015 left
R1292 c1 -17 ch80 6.210751 left
R1292 c1 -17 ch85 -6.375903 left
R1292 c1 -17 ch88 4.305151 left
R1292 c1 -17 ch90 -31.810322 left
R1292 c1 -17 ch130 0.643429 left
R1292 c1 -17 ch131 16.224407 left
R1292 c1 -16 ch48 -20.644157 left
R1292 c1 -16 ch76 -2.884775 left
R1292 c1 -16 ch77 -24.078741 left
R1292 c1 -16 ch79 2.866763 left
R1292 c1 -16 ch80 5.323164 left
R1292 c1 -16 ch85 -5.988698 left
R1292 c1 -16 ch88 5.348053 left
R1292 c1 -16 ch90 -31.314251 left
R1292 c1 -16 ch130 -0.284597 left
R1292 c1 -16 ch131 15.696758 left
R1292 c1 -15 ch48 -20.825346 left
R1292 c1 -15 ch76 -2.980738 left
R1292 c1 -15 ch77 -23.643675 left
R1292 c1 -15 ch79 3.239030 left
R1292 c1 -15 ch80 4.324191 left
R1292 c1 -15 ch85 -5.485197 left
R1292 c1 -15 ch88 6.327665 left
R1292 c1 -15 ch90 -30.732735 left
R1292 c1 -15 ch130 -1.243156 left
R1292 c1 -15 ch131 15.079429 left
R1292 c1 -14 ch48 -20.880754 left
R1292 c1 -14 ch76 -3.113679 left
R1292 c1 -14 ch77 -23.119499 left
R1292 c1 -14 ch79 3.552795 left
R1292 c1 -14 ch80 3.218092 left
R1292 c1 -14 ch85 -4.865137 left
R1292 c1 -14 ch88 7.225487 left
R1292 c1 -14 ch90 -30.075857 left
R1292 c1 -14 ch130 -2.227274 left
R1292 c1 -14 ch131 14.380138 left
R1292 c1 -13 ch48 -20.813555 left
R1292 c1 -13 ch76 -3.285699 left
R1292 c1 -13 ch77 -22.507393 left
R1292 c1 -13 ch79 3.810779 left
R1292 c1 -13 ch80 2.010133 left
R1292 c1 -13 ch85 -4.129919 left
R1292 c1 -13 ch88 8.023711 left
R1292 c1 -13 ch90 -29.353785 left
R1292 c1 -13 ch130 -3.231650 left
R1292 c1 -13 ch131 13.606798 left
R1292 c1 -12 ch48 -20.628057 left
R1292 c1 -12 ch76 -3.498697 left
R1292 c1 -12 ch77 -21.809404 left
R1292 c1 -12 ch79 4.016410 left
R1292 c1 -12 ch80 0.706530 left
R1292 c1 -12 ch85 -3.282529 left
R1292 c1 -12 ch88 8.705550 left
R1292 c1 -12 ch90 -28.576574 left
R1292 c1 -12 ch130 -4.250770 left
R1292 c1 -12 ch131 12.767278 left
R1292 c1 -11 ch48 -20.329647 left
R1292 c1 -11 ch76 -3.754356 left
R1292 c1 -11 ch77 -21.028475 left
R1292 c1 -11 ch79 4.173776 left
R1292 c1 -11 ch80 -0.685610 left
R1292 c1 -11 ch85 -2.327599 left
R1292 c1 -11 ch88 9.255471 left
R1292 c1 -11 ch90 -27.754040 left
R1292 c1 -11 ch130 -5.278926 left
R1292 c1 -11 ch131 11.869336 left
R1292 c1 -10 ch48 -19.924627 left
R1292 c1 -10 ch76 -4.054112 left
R1292 c1 -10 ch77 -20.168404 left
R1292 c1 -10 ch79 4.287512 left
R1292 c1 -10 ch80 -2.158329 left
R1292 c1 -10 ch85 -1.271293 left
R1292 c1 -10 ch88 9.659523 left
R1292 c1 -10 ch90 -26.895550 left
R1292 c1 -10 ch130 -6.310283 left
R1292 c1 -10 ch131 10.920423 left
R1292 c1 -9 ch48 -19.420151 left
R1292 c1 -9 ch76 -4.399137 left
R1292 c1 -9 ch77 -19.233875 left
R1292 c1 -9 ch79 4.362771 left
R1292 c1 -9 ch80 -3.702923 left
R1292 c1 -9 ch85 -0.121273 left
R1292 c1 -9 ch88 9.905580 left
R1292 c1 -9 ch90 -26.009872 left
R1292 c1 -9 ch130 -7.338923 left
R1292 c1 -9 ch131 9.927619 left
R1292 c1 -8 ch48 -18.824045 left
R1292 c1 -8 ch76 -4.790305 left
R1292 c1 -8 ch77 -18.230366 left
R1292 c1 -8 ch79 4.405136 left
R1292 c1 -8 ch80 -5.309986 left
R1292 c1 -8 ch85 1.113439 left
R1292 c1 -8 ch88 9.983485 left
R1292 c1 -8 ch90 -25.105059 left
R1292 c1 -8 ch130 -8.358925 left
R1292 c1 -8 ch131 8.897438 left
R1292 c1 -7 ch48 -18.144712 left
R1292 c1 -7 ch76 -5.228152 left
R1292 c1 -7 ch77 -17.164118 left
R1292 c1 -7 ch79 4.420533 left
R1292 c1 -7 ch80 -6.969498 left
R1292 c1 -7 ch85 2.422563 left
R1292 c1 -7 ch88 9.885331 left
R1292 c1 -7 ch90 -24.188278 left
R1292 c1 -7 ch130 -9.364353 left
R1292 c1 -7 ch131 7.835817 left
R1292 c1 -6 ch48 -17.390995 left
R1292 c1 -6 ch76 -5.712871 left
R1292 c1 -6 ch77 -16.042116 left
R1292 c1 -6 ch79 4.415191 left
R1292 c1 -6 ch80 -8.670876 left
R1292 c1 -6 ch85 3.794727 left
R1292 c1 -6 ch88 9.605613 left
R1292 c1 -6 ch90 -23.265728 left
R1292 c1 -6 ch130 -10.349377 left
R1292 c1 -6 ch131 6.747975 left
R1292 c1 -5 ch48 -16.572077 left
R1292 c1 -5 ch76 -6.244269 left
R1292 c1 -5 ch77 -14.871970 left
R1292 c1 -5 ch79 4.395529 left
R1292 c1 -5 ch80 -10.403069 left
R1292 c1 -5 ch85 5.217642 left
R1292 c1 -5 ch88 9.141247 left
R1292 c1 -5 ch90 -22.342581 left
R1292 c1 -5 ch130 -11.308264 left
R1292 c1 -5 ch131 5.638412 left
R1292 c1 -4 ch48 -15.697343 left
R1292 c1 -4 ch76 -6.821762 left
R1292 c1 -4 ch77 -13.661887 left
R1292 c1 -4 ch79 4.368105 left
R1292 c1 -4 ch80 -12.154633 left
R1292 c1 -4 ch85 6.678286 left
R1292 c1 -4 ch88 8.491785 left
R1292 c1 -4 ch90 -21.422846 left
R1292 c1 -4 ch130 -12.235440 left
R1292 c1 -4 ch131 4.510827 left
R1292 c1 -3 ch48 -14.776300 left
R1292 c1 -3 ch76 -7.444293 left
R1292 c1 -3 ch77 -12.420551 left
R1292 c1 -3 ch79 4.339535 left
R1292 c1 -3 ch80 -13.913782 left
R1292 c1 -3 ch85 8.163109 left
R1292 c1 -3 ch88 7.659309 left
R1292 c1 -3 ch90 -20.509399 left
R1292 c1 -3 ch130 -13.125537 left
R1292 c1 -3 ch131 3.368143 left
R1292 c1 -2 ch48 -13.818472 left
R1292 c1 -2 ch76 -8.110400 left
R1292 c1 -2 ch77 -11.157057 left
R1292 c1 -2 ch79 4.316426 left
R1292 c1 -2 ch80 -15.668505 left
R1292 c1 -2 ch85 9.658247 left
R1292 c1 -2 ch88 6.648575 left
R1292 c1 -2 ch90 -19.603951 left
R1292 c1 -2 ch130 -13.973424 left
R1292 c1 -2 ch131 2.212500 left
R1292 c1 -1 ch48 -12.833316 left
R1292 c1 -1 ch76 -8.818126 left
R1292 c1 -1 ch77 -9.880801 left
R1292 c1 -1 ch79 4.305313 left
R1292 c1 -1 ch80 -17.406586 left
R1292 c1 -1 ch85 11.149761 left
R1292 c1 -1 ch88 5.466854 left
R1292 c1 -1 ch90 -18.707031 left
R1292 c1 -1 ch130 -14.774232 left
R1292 c1 -1 ch131 1.045282 left
R1292 c1 0 ch48 -11.830153 left
R1292 c1 0 ch76 -9.565033 left
R1292 c1 0 ch77 -8.601407 left
R1292 c1 0 ch79 4.312595 left
R1292 c1 0 ch80 -19.115721 left
R1292 c1 0 ch85 12.623826 left
R1292 c1 0 ch88 4.123829 left
R1292 c1 0 ch90 -17.818087 left
R1292 c1 0 ch130 -15.523397 left
R1292 c1 0 ch131 -0.132821 left
R1292 c1 1 ch48 -10.818115 left
R1292 c1 1 ch76 -10.348218 left
R1292 c1 1 ch77 -7.328595 left
R1292 c1 1 ch79 4.344451 left
R1292 c1 1 ch80 -20.783613 left
R1292 c1 1 ch85 14.066996 left
R1292 c1 1 ch88 2.631603 left
R1292 c1 1 ch90 -16.935467 left
R1292 c1 1 ch130 -16.216673 left
R1292 c1 1 ch131 -1.321756 left
R1292 c1 2 ch48 -9.806079 left
R1292 c1 2 ch76 -11.164276 left
R1292 c1 2 ch77 -6.072100 left
R1292 c1 2 ch79 4.406837 left
R1292 c1 2 ch80 -22.397984 left
R1292 c1 2 ch85 15.466388 left
R1292 c1 2 ch88 1.004367 left
R1292 c1 2 ch90 -16.056612 left
R1292 c1 2 ch130 -16.850166 left
R1292 c1 2 ch131 -2.522006 left
R1292 c1 3 ch48 -8.802650 left
R1292 c1 3 ch76 -12.009351 left
R1292 c1 3 ch77 -4.841564 left
R1292 c1 3 ch79 4.505389 left
R1292 c1 3 ch80 -23.946690 left
R1292 c1 3 ch85 16.809914 left
R1292 c1 3 ch88 -0.741736 left
R1292 c1 3 ch90 -15.178110 left
R1292 c1 3 ch130 -17.420345 left
R1292 c1 3 ch131 -3.734504 left
R1292 c1 4 ch48 -7.816129 left
R1292 c1 4 ch76 -12.879128 left
R1292 c1 4 ch77 -3.646453 left
R1292 c1 4 ch79 4.645383 left
R1292 c1 4 ch80 -25.417814 left
R1292 c1 4 ch85 18.086475 left
R1292 c1 4 ch88 -2.588832 left
R1292 c1 4 ch90 -14.295820 left
R1292 c1 4 ch130 -17.924076 left
R1292 c1 4 ch131 -4.960513 left
R1292 c1 5 ch48 -6.854496 left
R1292 c1 5 ch76 -13.768920 left
R1292 c1 5 ch77 -2.495939 left
R1292 c1 5 ch79 4.831704 left
R1292 c1 5 ch80 -26.799721 left
R1292 c1 5 ch85 19.286118 left
R1292 c1 5 ch88 -4.517604 left
R1292 c1 5 ch90 -13.405096 left
R1292 c1 5 ch130 -18.358616 left
R1292 c1 5 ch131 -6.201481 left
R1292 c1 6 ch48 -5.925406 left
R1292 c1 6 ch76 -14.673572 left
R1292 c1 6 ch77 -1.398838 left
R1292 c1 6 ch79 5.068804 left
R1292 c1 6 ch80 -28.081121 left
R1292 c1 6 ch85 20.400253 left
R1292 c1 6 ch88 -6.507621 left
R1292 c1 6 ch90 -12.500913 left
R1292 c1 6 ch130 -18.721643 left
R1292 c1 6 ch131 -7.458941 left
R1292 c1 7 ch48 -5.036200 left
R1292 c1 7 ch76 -15.587693 left
R1292 c1 7 ch77 -0.363521 left
R1292 c1 7 ch79 5.360650 left
R1292 c1 7 ch80 -29.251131 left
R1292 c1 7 ch85 21.421684 left
R1292 c1 7 ch88 -8.537592 left
R1292 c1 7 ch90 -11.578034 left
R1292 c1 7 ch130 -19.011250 left
R1292 c1 7 ch131 -8.734334 left
R1292 c1 8 ch48 -4.193907 left
R1292 c1 8 ch76 -16.505573 left
R1292 c1 8 ch77 0.602184 left
R1292 c1 8 ch79 5.710733 left
R1292 c1 8 ch80 -30.299473 left
R1292 c1 8 ch85 22.344883 left
R1292 c1 8 ch88 -10.585720 left
R1292 c1 8 ch90 -10.631303 left
R1292 c1 8 ch130 -19.225988 left
R1292 c1 8 ch131 -10.028934 left
R1292 c1 9 ch48 -3.405256 left
R1292 c1 9 ch76 -17.421328 left
R1292 c1 9 ch77 1.491007 left
R1292 c1 9 ch79 6.121984 left
R1292 c1 9 ch80 -31.216393 left
R1292 c1 9 ch85 23.165936 left
R1292 c1 9 ch88 -12.630052 left
R1292 c1 9 ch90 -9.655735 left
R1292 c1 9 ch130 -19.364836 left
R1292 c1 9 ch131 -11.343610 left
R1292 c1 10 ch48 -2.676700 left
R1292 c1 10 ch76 -18.328941 left
R1292 c1 10 ch77 2.296331 left
R1292 c1 10 ch79 6.596807 left
R1292 c1 10 ch80 -31.992790 left
R1292 c1 10 ch85 23.882637 left
R1292 c1 10 ch88 -14.648787 left
R1292 c1 10 ch90 -8.646802 left
R1292 c1 10 ch130 -19.427235 left
R1292 c1 10 ch131 -12.678802 left
R1292 c1 11 ch48 -2.014438 left
R1292 c1 11 ch76 -19.222363 left
R1292 c1 11 ch77 3.012236 left
R1292 c1 11 ch79 7.137021 left
R1292 c1 11 ch80 -32.620327 left
R1292 c1 11 ch85 24.494593 left
R1292 c1 11 ch88 -16.620642 left
R1292 c1 11 ch90 -7.600608 left
R1292 c1 11 ch130 -19.413086 left
R1292 c1 11 ch131 -14.034309 left
R1292 c1 12 ch48 -1.424423 left
R1292 c1 12 ch76 -20.095602 left
R1292 c1 12 ch77 3.633508 left
R1292 c1 12 ch79 7.743871 left
R1292 c1 12 ch80 -33.091446 left
R1292 c1 12 ch85 25.003111 left
R1292 c1 12 ch88 -18.525179 left
R1292 c1 12 ch90 -6.514104 left
R1292 c1 12 ch130 -19.322742 left
R1292 c1 12 ch131 -15.409219 left
R1292 c1 13 ch48 -0.912401 left
R1292 c1 13 ch76 -20.942822 left
R1292 c1 13 ch77 4.155677 left
R1292 c1 13 ch79 8.418012 left
R1292 c1 13 ch80 -33.399467 left
R1292 c1 13 ch85 25.411280 left
R1292 c1 13 ch88 -20.343088 left
R1292 c1 13 ch90 -5.385265 left
R1292 c1 13 ch130 -19.157051 left
R1292 c1 13 ch131 -16.801813 left
R1292 c1 14 ch48 -0.483892 left
R1292 c1 14 ch76 -21.758442 left
R1292 c1 14 ch77 4.575052 left
R1292 c1 14 ch79 9.159502 left
R1292 c1 14 ch80 -33.538651 left
R1292 c1 14 ch85 25.723814 left
R1292 c1 14 ch88 -22.056538 left
R1292 c1 14 ch90 -4.213256 left
R1292 c1 14 ch130 -18.917322 left
R1292 c1 14 ch131 -18.209423 left
R1292 c1 15 ch48 -0.144237 left
R1292 c1 15 ch76 -22.537222 left
R1292 c1 15 ch77 4.888682 left
R1292 c1 15 ch79 9.967809 left
R1292 c1 15 ch80 -33.504189 left
R1292 c1 15 ch85 25.947041 left
R1292 c1 15 ch88 -23.649420 left
R1292 c1 15 ch90 -2.998625 left
R1292 c1 15 ch130 -18.605335 left
R1292 c1 15 ch131 -19.628447 left
R1292 c1 16 ch48 0.101432 left
R1292 c1 16 ch76 -23.274387 left
R1292 c1 16 ch77 5.094387 left
R1292 c1 16 ch79 10.841823 left
R1292 c1 16 ch80 -33.292339 left
R1292 c1 16 ch85 26.088774 left
R1292 c1 16 ch88 -25.107590 left
R1292 c1 16 ch90 -1.743383 left
R1292 c1 16 ch130 -18.223381 left
R1292 c1 16 ch131 -21.054209 left
R1292 c1 17 ch48 0.248163 left
R1292 c1 17 ch76 -23.965706 left
R1292 c1 17 ch77 5.190729 left
R1292 c1 17 ch79 11.779849 left
R1292 c1 17 ch80 -32.900425 left
R1292 c1 17 ch85 26.158188 left
R1292 c1 17 ch88 -26.419128 left
R1292 c1 17 ch90 -0.451176 left
R1292 c1 17 ch130 -17.774206 left
R1292 c1 17 ch131 -22.481003 left
R1292 c1 18 ch48 0.291208 left
R1292 c1 18 ch76 -24.607632 left
R1292 c1 18 ch77 5.176980 left
R1292 c1 18 ch79 12.779655 left
R1292 c1 18 ch80 -32.326855 left
R1292 c1 18 ch85 26.165615 left
R1292 c1 18 ch88 -27.574463 left
R1292 c1 18 ch90 0.872667 left
R1292 c1 18 ch130 -17.261061 left
R1292 c1 18 ch131 -23.902065 left
R1292 c1 19 ch48 0.226056 left
R1292 c1 19 ch76 -25.197334 left
R1292 c1 19 ch77 5.053112 left
R1292 c1 19 ch79 13.838452 left
R1292 c1 19 ch80 -31.571213 left
R1292 c1 19 ch85 26.122459 left
R1292 c1 19 ch88 -28.566587 left
R1292 c1 19 ch90 2.221082 left
R1292 c1 19 ch130 -16.687654 left
R1292 c1 19 ch131 -25.309563 left
R1292 c1 20 ch48 0.048441 left
R1292 c1 20 ch76 -25.732780 left
R1292 c1 20 ch77 4.819746 left
R1292 c1 20 ch79 14.952978 left
R1292 c1 20 ch80 -30.634157 left
R1292 c1 20 ch85 26.040936 left
R1292 c1 20 ch88 -29.391090 left
R1292 c1 20 ch90 3.585238 left
R1292 c1 20 ch130 -16.058199 left
R1292 c1 20 ch131 -26.694679 left
R1292 c1 21 ch48 -0.245637 left
R1292 c1 21 ch76 -26.212872 left
R1292 c1 21 ch77 4.478103 left
R1292 c1 21 ch79 16.119473 left
R1292 c1 21 ch80 -29.517561 left
R1292 c1 21 ch85 25.933916 left
R1292 c1 21 ch88 -30.046309 left
R1292 c1 21 ch90 4.954549 left
R1292 c1 21 ch130 -15.377372 left
R1292 c1 21 ch131 -28.047668 left
R1292 c1 22 ch48 -0.659825 left
R1292 c1 22 ch76 -26.637392 left
R1292 c1 22 ch77 4.029970 left
R1292 c1 22 ch79 17.333761 left
R1292 c1 22 ch80 -28.224398 left
R1292 c1 22 ch85 25.814722 left
R1292 c1 22 ch88 -30.533283 left
R1292 c1 22 ch90 6.316726 left
R1292 c1 22 ch130 -14.650298 left
R1292 c1 22 ch131 -29.357893 left
R1292 c1 23 ch48 -1.197429 left
R1292 c1 23 ch76 -27.007202 left
R1292 c1 23 ch77 3.477646 left
R1292 c1 23 ch79 18.591278 left
R1292 c1 23 ch80 -26.758789 left
R1292 c1 23 ch85 25.696915 left
R1292 c1 23 ch88 -30.855797 left
R1292 c1 23 ch90 7.657828 left
R1292 c1 23 ch130 -13.882585 left
R1292 c1 23 ch131 -30.613995 left
R1292 c1 24 ch48 -1.861315 left
R1292 c1 24 ch76 -27.324108 left
R1292 c1 24 ch77 2.823878 left
R1292 c1 24 ch79 19.887108 left
R1292 c1 24 ch80 -25.125969 left
R1292 c1 24 ch85 25.594080 left
R1292 c1 24 ch88 -31.020271 left
R1292 c1 24 ch90 8.962430 left
R1292 c1 24 ch130 -13.080219 left
R1292 c1 24 ch131 -31.803978 left
R1292 c1 25 ch48 -2.653858 left
R1292 c1 25 ch76 -27.590975 left
R1292 c1 25 ch77 2.071814 left
R1292 c1 25 ch79 21.216040 left
R1292 c1 25 ch80 -23.332237 left
R1292 c1 25 ch85 25.519621 left
R1292 c1 25 ch88 -31.035748 left
R1292 c1 25 ch90 10.213691 left
R1292 c1 25 ch130 -12.249639 left
R1292 c1 25 ch131 -32.915382 left
R1292 c1 26 ch48 -3.576905 left
R1292 c1 26 ch76 -27.811691 left
R1292 c1 26 ch77 1.224941 left
R1292 c1 26 ch79 22.572641 left
R1292 c1 26 ch80 -21.384886 left
R1292 c1 26 ch85 25.486570 left
R1292 c1 26 ch88 -30.913706 left
R1292 c1 26 ch90 11.393586 left
R1292 c1 26 ch130 -11.397633 left
R1292 c1 26 ch131 -33.935436 left
R1292 c1 27 ch48 -4.631674 left
R1292 c1 27 ch76 -27.991144 left
R1292 c1 27 ch77 0.287040 left
R1292 c1 27 ch79 23.951275 left
R1292 c1 27 ch80 -19.292187 left
R1292 c1 27 ch85 25.507393 left
R1292 c1 27 ch88 -30.667917 left
R1292 c1 27 ch90 12.483055 left
R1292 c1 27 ch130 -10.531350 left
R1292 c1 27 ch131 -34.851200 left
R1292 c1 28 ch48 -5.818729 left
R1292 c1 28 ch76 -28.135210 left
R1292 c1 28 ch77 -0.737897 left
R1292 c1 28 ch79 25.346182 left
R1292 c1 28 ch80 -17.063278 left
R1292 c1 28 ch85 25.593870 left
R1292 c1 28 ch88 -30.314259 left
R1292 c1 28 ch90 13.462271 left
R1292 c1 28 ch130 -9.658229 left
R1292 c1 28 ch131 -35.649799 left
R1292 c1 29 ch48 -7.137893 left
R1292 c1 29 ch76 -28.250648 left
R1292 c1 29 ch77 -1.845685 left
R1292 c1 29 ch79 26.751511 left
R1292 c1 29 ch80 -14.708112 left
R1292 c1 29 ch85 25.756819 left
R1292 c1 29 ch88 -29.870501 left
R1292 c1 29 ch90 14.310846 left
R1292 c1 29 ch130 -8.785975 left
R1292 c1 29 ch131 -36.318565 left
R1292 c1 30 ch48 -8.588177 left
R1292 c1 30 ch76 -28.345074 left
R1292 c1 30 ch77 -3.032044 left
R1292 c1 30 ch79 28.161413 left
R1292 c1 30 ch80 -12.237356 left
R1292 c1 30 ch85 26.006092 left
R1292 c1 30 ch88 -29.356081 left
R1292 c1 30 ch90 15.008115 left
R1292 c1 30 ch130 -7.922480 left
