subject condition sample channel value hemisphere
R1292 c3 308 ch131 -51.603127 left
R1292 c3 309 ch48 -7.431538 left
R1292 c3 309 ch76 -3.714147 left
R1292 c3 309 ch77 42.597816 left
R1292 c3 309 ch79 -72.158875 left
R1292 c3 309 ch80 -84.289963 left
R1292 c3 309 ch85 -70.335075 left
R1292 c3 309 ch88 67.216125 left
R1292 c3 309 ch90 41.741444 left
R1292 c3 309 ch130 9.859730 left
R1292 c3 309 ch131 -52.018845 left
R1292 c3 310 ch48 -8.173577 left
R1292 c3 310 ch76 -3.233923 left
R1292 c3 310 ch77 44.045189 left
R1292 c3 310 ch79 -70.526031 left
R1292 c3 310 ch80 -83.023193 left
R1292 c3 310 ch85 -71.410881 left
R1292 c3 310 ch88 68.220490 left
R1292 c3 310 ch90 44.607685 left
R1292 c3 310 ch130 10.976294 left
R1292 c3 310 ch131 -52.282772 left
R1292 c3 311 ch48 -8.911197 left
R1292 c3 311 ch76 -2.679008 left
R1292 c3 311 ch77 45.397442 left
R1292 c3 311 ch79 -68.769096 left
R1292 c3 311 ch80 -81.669113 left
R1292 c3 311 ch85 -72.356163 left
R1292 c3 311 ch88 69.088364 left
R1292 c3 311 ch90 47.590775 left
R1292 c3 311 ch130 12.064967 left
R1292 c3 311 ch131 -52.396961 left
R1292 c3 312 ch48 -9.631639 left
R1292 c3 312 ch76 -2.048831 left
R1292 c3 312 ch77 46.648800 left
R1292 c3 312 ch79 -66.903793 left
R1292 c3 312 ch80 -80.234238 left
R1292 c3 312 ch85 -73.167862 left
R1292 c3 312 ch88 69.821083 left
R1292 c3 312 ch90 50.679165 left
R1292 c3 312 ch130 13.116829 left
R1292 c3 312 ch131 -52.365143 left
R1292 c3 313 ch48 -10.322086 left
R1292 c3 313 ch76 -1.343742 left
R1292 c3 313 ch77 47.794857 left
R1292 c3 313 ch79 -64.946465 left
R1292 c3 313 ch80 -78.725418 left
R1292 c3 313 ch85 -73.844360 left
R1292 c3 313 ch88 70.420822 left
R1292 c3 313 ch90 53.859798 left
R1292 c3 313 ch130 14.123822 left
R1292 c3 313 ch131 -52.192451 left
R1292 c3 314 ch48 -10.969797 left
R1292 c3 314 ch76 -0.565021 left
R1292 c3 314 ch77 48.832863 left
R1292 c3 314 ch79 -62.913902 left
R1292 c3 314 ch80 -77.149544 left
R1292 c3 314 ch85 -74.385590 left
R1292 c3 314 ch88 70.890266 left
R1292 c3 314 ch90 57.118252 left
R1292 c3 314 ch130 15.078854 left
R1292 c3 314 ch131 -51.885376 left
R1292 c3 315 ch48 -11.562233 left
R1292 c3 315 ch76 0.285189 left
R1292 c3 315 ch77 49.761444 left
R1292 c3 315 ch79 -60.823212 left
R1292 c3 315 ch80 -75.513687 left
R1292 c3 315 ch85 -74.792961 left
R1292 c3 315 ch88 71.232880 left
R1292 c3 315 ch90 60.438774 left
R1292 c3 315 ch130 15.975894 left
R1292 c3 315 ch131 -51.451691 left
R1292 c3 316 ch48 -12.087214 left
R1292 c3 316 ch76 1.203840 left
R1292 c3 316 ch77 50.580845 left
R1292 c3 316 ch79 -58.691437 left
R1292 c3 316 ch80 -73.824982 left
R1292 c3 316 ch85 -75.069138 left
R1292 c3 316 ch88 71.452545 left
R1292 c3 316 ch90 63.804508 left
R1292 c3 316 ch130 16.810036 left
R1292 c3 316 ch131 -50.900284 left
R1292 c3 317 ch48 -12.533017 left
R1292 c3 317 ch76 2.187070 left
R1292 c3 317 ch77 51.292706 left
R1292 c3 317 ch79 -56.535610 left
R1292 c3 317 ch80 -72.090668 left
R1292 c3 317 ch85 -75.218414 left
R1292 c3 317 ch88 71.553917 left
R1292 c3 317 ch90 67.197495 left
R1292 c3 317 ch130 17.577564 left
R1292 c3 317 ch131 -50.240898 left
R1292 c3 318 ch48 -12.888571 left
R1292 c3 318 ch76 3.230227 left
R1292 c3 318 ch77 51.900112 left
R1292 c3 318 ch79 -54.372471 left
R1292 c3 318 ch80 -70.318039 left
R1292 c3 318 ch85 -75.246170 left
R1292 c3 318 ch88 71.542038 left
R1292 c3 318 ch90 70.598923 left
R1292 c3 318 ch130 18.275993 left
R1292 c3 318 ch131 -49.484108 left
R1292 c3 319 ch48 -13.143530 left
R1292 c3 319 ch76 4.327898 left
R1292 c3 319 ch77 52.407459 left
R1292 c3 319 ch79 -52.218307 left
R1292 c3 319 ch80 -68.514450 left
R1292 c3 319 ch85 -75.159134 left
R1292 c3 319 ch88 71.422516 left
R1292 c3 319 ch90 73.989235 left
R1292 c3 319 ch130 18.904068 left
R1292 c3 319 ch131 -48.641064 left
R1292 c3 320 ch48 -13.288462 left
R1292 c3 320 ch76 5.474002 left
R1292 c3 320 ch77 52.820396 left
R1292 c3 320 ch79 -50.088882 left
R1292 c3 320 ch80 -66.687386 left
R1292 c3 320 ch85 -74.965088 left
R1292 c3 320 ch88 71.201546 left
R1292 c3 320 ch90 77.348404 left
R1292 c3 320 ch130 19.461775 left
R1292 c3 320 ch131 -47.723358 left
R1292 c3 321 ch48 -13.314928 left
R1292 c3 321 ch76 6.661782 left
R1292 c3 321 ch77 53.145596 left
R1292 c3 321 ch79 -47.999210 left
R1292 c3 321 ch80 -64.844269 left
R1292 c3 321 ch85 -74.672798 left
R1292 c3 321 ch88 70.885651 left
R1292 c3 321 ch90 80.655960 left
R1292 c3 321 ch130 19.950281 left
R1292 c3 321 ch131 -46.742798 left
R1292 c3 322 ch48 -13.215650 left
R1292 c3 322 ch76 7.883934 left
R1292 c3 322 ch77 53.390728 left
R1292 c3 322 ch79 -45.963467 left
R1292 c3 322 ch80 -62.992744 left
R1292 c3 322 ch85 -74.291931 left
R1292 c3 322 ch88 70.481995 left
R1292 c3 322 ch90 83.891403 left
R1292 c3 322 ch130 20.371901 left
R1292 c3 322 ch131 -45.711281 left
R1292 c3 323 ch48 -12.984575 left
R1292 c3 323 ch76 9.132602 left
R1292 c3 323 ch77 53.564316 left
R1292 c3 323 ch79 -43.994938 left
R1292 c3 323 ch80 -61.140457 left
R1292 c3 323 ch85 -73.832855 left
R1292 c3 323 ch88 69.998055 left
R1292 c3 323 ch90 87.034149 left
R1292 c3 323 ch130 20.730036 left
R1292 c3 323 ch131 -44.640602 left
R1292 c3 324 ch48 -12.617010 left
R1292 c3 324 ch76 10.399480 left
R1292 c3 324 ch77 53.675415 left
R1292 c3 324 ch79 -42.105854 left
R1292 c3 324 ch80 -59.295135 left
R1292 c3 324 ch85 -73.306541 left
R1292 c3 324 ch88 69.441780 left
R1292 c3 324 ch90 90.064026 left
R1292 c3 324 ch130 21.029079 left
R1292 c3 324 ch131 -43.542328 left
R1292 c3 325 ch48 -12.109710 left
R1292 c3 325 ch76 11.675889 left
R1292 c3 325 ch77 53.733658 left
R1292 c3 325 ch79 -40.307365 left
R1292 c3 325 ch80 -57.464657 left
R1292 c3 325 ch85 -72.724304 left
R1292 c3 325 ch88 68.821457 left
R1292 c3 325 ch90 92.961258 left
R1292 c3 325 ch130 21.274319 left
R1292 c3 325 ch131 -42.427601 left
R1292 c3 326 ch48 -11.460908 left
R1292 c3 326 ch76 12.952792 left
R1292 c3 326 ch77 53.748871 left
R1292 c3 326 ch79 -38.609489 left
R1292 c3 326 ch80 -55.656971 left
R1292 c3 326 ch85 -72.097923 left
R1292 c3 326 ch88 68.145775 left
R1292 c3 326 ch90 95.706749 left
R1292 c3 326 ch130 21.471811 left
R1292 c3 326 ch131 -41.307083 left
R1292 c3 327 ch48 -10.670424 left
R1292 c3 327 ch76 14.220900 left
R1292 c3 327 ch77 53.731045 left
R1292 c3 327 ch79 -37.021015 left
R1292 c3 327 ch80 -53.880127 left
R1292 c3 327 ch85 -71.439064 left
R1292 c3 327 ch88 67.423752 left
R1292 c3 327 ch90 98.282341 left
R1292 c3 327 ch130 21.628269 left
R1292 c3 327 ch131 -40.190704 left
R1292 c3 328 ch48 -9.739669 left
R1292 c3 328 ch76 15.470759 left
R1292 c3 328 ch77 53.690117 left
R1292 c3 328 ch79 -35.549572 left
R1292 c3 328 ch80 -52.142277 left
R1292 c3 328 ch85 -70.759491 left
R1292 c3 328 ch88 66.664612 left
R1292 c3 328 ch90 100.670898 left
R1292 c3 328 ch130 21.750893 left
R1292 c3 328 ch131 -39.087715 left
R1292 c3 329 ch48 -8.671667 left
R1292 c3 329 ch76 16.692760 left
R1292 c3 329 ch77 53.635780 left
R1292 c3 329 ch79 -34.201500 left
R1292 c3 329 ch80 -50.451649 left
R1292 c3 329 ch85 -70.070717 left
R1292 c3 329 ch88 65.877846 left
R1292 c3 329 ch90 102.856613 left
R1292 c3 329 ch130 21.847288 left
R1292 c3 329 ch131 -38.006516 left
R1292 c3 330 ch48 -7.471066 left
R1292 c3 330 ch76 17.877310 left
R1292 c3 330 ch77 53.577362 left
R1292 c3 330 ch79 -32.981998 left
R1292 c3 330 ch80 -48.816547 left
R1292 c3 330 ch85 -69.383934 left
R1292 c3 330 ch88 65.073120 left
R1292 c3 330 ch90 104.825050 left
R1292 c3 330 ch130 21.925255 left
R1292 c3 330 ch131 -36.954540 left
R1292 c3 331 ch48 -6.144092 left
R1292 c3 331 ch76 19.014805 left
R1292 c3 331 ch77 53.523514 left
R1292 c3 331 ch79 -31.895065 left
R1292 c3 331 ch80 -47.245262 left
R1292 c3 331 ch85 -68.709732 left
R1292 c3 331 ch88 64.260239 left
R1292 c3 331 ch90 106.563385 left
R1292 c3 331 ch130 21.992685 left
R1292 c3 331 ch131 -35.938313 left
R1292 c3 332 ch48 -4.698500 left
R1292 c3 332 ch76 20.095800 left
R1292 c3 332 ch77 53.482353 left
R1292 c3 332 ch79 -30.943483 left
R1292 c3 332 ch80 -45.746098 left
R1292 c3 332 ch85 -68.058159 left
R1292 c3 332 ch88 63.448971 left
R1292 c3 332 ch90 108.060524 left
R1292 c3 332 ch130 22.057407 left
R1292 c3 332 ch131 -34.963367 left
R1292 c3 333 ch48 -3.143553 left
R1292 c3 333 ch76 21.111046 left
R1292 c3 333 ch77 53.461124 left
R1292 c3 333 ch79 -30.128965 left
R1292 c3 333 ch80 -44.327267 left
R1292 c3 333 ch85 -67.438446 left
R1292 c3 333 ch88 62.649158 left
R1292 c3 333 ch90 109.307312 left
R1292 c3 333 ch130 22.127012 left
R1292 c3 333 ch131 -34.034203 left
R1292 c3 334 ch48 -1.489848 left
R1292 c3 334 ch76 22.051634 left
R1292 c3 334 ch77 53.466015 left
R1292 c3 334 ch79 -29.452164 left
R1292 c3 334 ch80 -42.996895 left
R1292 c3 334 ch85 -66.858894 left
R1292 c3 334 ch88 61.870499 left
R1292 c3 334 ch90 110.296272 left
R1292 c3 334 ch130 22.208790 left
R1292 c3 334 ch131 -33.154324 left
R1292 c3 335 ch48 0.250731 left
R1292 c3 335 ch76 22.908989 left
R1292 c3 335 ch77 53.502438 left
R1292 c3 335 ch79 -28.912720 left
R1292 c3 335 ch80 -41.762871 left
R1292 c3 335 ch85 -66.326797 left
R1292 c3 335 ch88 61.122505 left
R1292 c3 335 ch90 111.022263 left
R1292 c3 335 ch130 22.309547 left
R1292 c3 335 ch131 -32.326263 left
R1292 c3 336 ch48 2.065150 left
R1292 c3 336 ch76 23.675083 left
R1292 c3 336 ch77 53.574532 left
R1292 c3 336 ch79 -28.509314 left
R1292 c3 336 ch80 -40.632828 left
R1292 c3 336 ch85 -65.848328 left
R1292 c3 336 ch88 60.414383 left
R1292 c3 336 ch90 111.482079 left
R1292 c3 336 ch130 22.435484 left
R1292 c3 336 ch131 -31.551582 left
R1292 c3 337 ch48 3.939430 left
R1292 c3 337 ch76 24.342422 left
R1292 c3 337 ch77 53.685371 left
R1292 c3 337 ch79 -28.239824 left
R1292 c3 337 ch80 -39.614025 left
R1292 c3 337 ch85 -65.428543 left
R1292 c3 337 ch88 59.755051 left
R1292 c3 337 ch90 111.674652 left
R1292 c3 337 ch130 22.592154 left
R1292 c3 337 ch131 -30.830969 left
R1292 c3 338 ch48 5.858748 left
R1292 c3 338 ch76 24.904251 left
R1292 c3 338 ch77 53.836857 left
R1292 c3 338 ch79 -28.101257 left
R1292 c3 338 ch80 -38.713280 left
R1292 c3 338 ch85 -65.071159 left
R1292 c3 338 ch88 59.152885 left
R1292 c3 338 ch90 111.601006 left
R1292 c3 338 ch130 22.784327 left
R1292 c3 338 ch131 -30.164263 left
R1292 c3 339 ch48 7.807650 left
R1292 c3 339 ch76 25.354553 left
R1292 c3 339 ch77 54.029728 left
R1292 c3 339 ch79 -28.089958 left
R1292 c3 339 ch80 -37.936844 left
R1292 c3 339 ch85 -64.778519 left
R1292 c3 339 ch88 58.615780 left
R1292 c3 339 ch90 111.264236 left
R1292 c3 339 ch130 23.015972 left
R1292 c3 339 ch131 -29.550570 left
R1292 c3 340 ch48 9.770260 left
R1292 c3 340 ch76 25.688215 left
R1292 c3 340 ch77 54.263599 left
R1292 c3 340 ch79 -28.201607 left
R1292 c3 340 ch80 -37.290298 left
R1292 c3 340 ch85 -64.551765 left
R1292 c3 340 ch88 58.150917 left
R1292 c3 340 ch90 110.669678 left
R1292 c3 340 ch130 23.290100 left
R1292 c3 340 ch131 -28.988291 left
R1292 c3 341 ch48 11.730452 left
R1292 c3 341 ch76 25.901085 left
R1292 c3 341 ch77 54.536915 left
R1292 c3 341 ch79 -28.431311 left
R1292 c3 341 ch80 -36.778488 left
R1292 c3 341 ch85 -64.390587 left
R1292 c3 341 ch88 57.764740 left
R1292 c3 341 ch90 109.824417 left
R1292 c3 341 ch130 23.608849 left
R1292 c3 341 ch131 -28.475262 left
R1292 c3 342 ch48 13.672042 left
R1292 c3 342 ch76 25.990061 left
R1292 c3 342 ch77 54.847130 left
R1292 c3 342 ch79 -28.773670 left
R1292 c3 342 ch80 -36.405388 left
R1292 c3 342 ch85 -64.293312 left
R1292 c3 342 ch88 57.462818 left
R1292 c3 342 ch90 108.737617 left
R1292 c3 342 ch130 23.973394 left
R1292 c3 342 ch131 -28.008799 left
R1292 c3 343 ch48 15.579044 left
R1292 c3 343 ch76 25.953215 left
R1292 c3 343 ch77 55.190765 left
R1292 c3 343 ch79 -29.222872 left
R1292 c3 343 ch80 -36.174015 left
R1292 c3 343 ch85 -64.256935 left
R1292 c3 343 ch88 57.249882 left
R1292 c3 343 ch90 107.420143 left
R1292 c3 343 ch130 24.383965 left
R1292 c3 343 ch131 -27.585876 left
R1292 c3 344 ch48 17.435867 left
R1292 c3 344 ch76 25.789801 left
R1292 c3 344 ch77 55.563324 left
R1292 c3 344 ch79 -29.772678 left
R1292 c3 344 ch80 -36.086296 left
R1292 c3 344 ch85 -64.277168 left
R1292 c3 344 ch88 57.129581 left
R1292 c3 344 ch90 105.884689 left
R1292 c3 344 ch130 24.839825 left
R1292 c3 344 ch131 -27.203140 left
R1292 c3 345 ch48 19.227463 left
R1292 c3 345 ch76 25.500383 left
R1292 c3 345 ch77 55.959648 left
R1292 c3 345 ch79 -30.416557 left
R1292 c3 345 ch80 -36.143105 left
R1292 c3 345 ch85 -64.348457 left
R1292 c3 345 ch88 57.104458 left
R1292 c3 345 ch90 104.145226 left
R1292 c3 345 ch130 25.339348 left
R1292 c3 345 ch131 -26.857046 left
R1292 c3 346 ch48 20.939568 left
R1292 c3 346 ch76 25.086836 left
R1292 c3 346 ch77 56.373917 left
R1292 c3 346 ch79 -31.147717 left
R1292 c3 346 ch80 -36.344013 left
R1292 c3 346 ch85 -64.464050 left
R1292 c3 346 ch88 57.175938 left
R1292 c3 346 ch90 102.217377 left
R1292 c3 346 ch130 25.880074 left
R1292 c3 346 ch131 -26.543987 left
R1292 c3 347 ch48 22.558872 left
R1292 c3 347 ch76 24.552412 left
R1292 c3 347 ch77 56.799747 left
R1292 c3 347 ch79 -31.959061 left
R1292 c3 347 ch80 -36.687386 left
R1292 c3 347 ch85 -64.616180 left
R1292 c3 347 ch88 57.344219 left
R1292 c3 347 ch90 100.117737 left
R1292 c3 347 ch130 26.458660 left
R1292 c3 347 ch131 -26.260313 left
R1292 c3 348 ch48 24.073154 left
R1292 c3 348 ch76 23.901785 left
R1292 c3 348 ch77 57.230350 left
R1292 c3 348 ch79 -32.843361 left
R1292 c3 348 ch80 -37.170212 left
R1292 c3 348 ch85 -64.796059 left
R1292 c3 348 ch88 57.608299 left
R1292 c3 348 ch90 97.863922 left
R1292 c3 348 ch130 27.071108 left
R1292 c3 348 ch131 -26.002460 left
R1292 c3 349 ch48 25.471470 left
R1292 c3 349 ch76 23.140974 left
R1292 c3 349 ch77 57.658714 left
R1292 c3 349 ch79 -33.793182 left
R1292 c3 349 ch80 -37.788158 left
R1292 c3 349 ch85 -64.993996 left
R1292 c3 349 ch88 57.965752 left
R1292 c3 349 ch90 95.474480 left
R1292 c3 349 ch130 27.712700 left
R1292 c3 349 ch131 -25.767036 left
R1292 c3 350 ch48 26.744209 left
R1292 c3 350 ch76 22.277422 left
R1292 c3 350 ch77 58.077682 left
R1292 c3 350 ch79 -34.800972 left
R1292 c3 350 ch80 -38.535492 left
R1292 c3 350 ch85 -65.199623 left
R1292 c3 350 ch88 58.412998 left
R1292 c3 350 ch90 92.968430 left
R1292 c3 350 ch130 28.378191 left
R1292 c3 350 ch131 -25.550852 left
R1292 c3 351 ch48 27.883274 left
R1292 c3 351 ch76 21.319927 left
R1292 c3 351 ch77 58.480122 left
R1292 c3 351 ch79 -35.859024 left
R1292 c3 351 ch80 -39.405125 left
R1292 c3 351 ch85 -65.402039 left
R1292 c3 351 ch88 58.945030 left
R1292 c3 351 ch90 90.365135 left
R1292 c3 351 ch130 29.061819 left
R1292 c3 351 ch131 -25.350986 left
R1292 c3 352 ch48 28.882092 left
R1292 c3 352 ch76 20.278557 left
R1292 c3 352 ch77 58.859009 left
R1292 c3 352 ch79 -36.959545 left
R1292 c3 352 ch80 -40.388615 left
R1292 c3 352 ch85 -65.589798 left
R1292 c3 352 ch88 59.555634 left
R1292 c3 352 ch90 87.684250 left
R1292 c3 352 ch130 29.757475 left
R1292 c3 352 ch131 -25.164854 left
R1292 c3 353 ch48 29.735657 left
R1292 c3 353 ch76 19.164618 left
R1292 c3 353 ch77 59.207630 left
R1292 c3 353 ch79 -38.094658 left
R1292 c3 353 ch80 -41.476177 left
R1292 c3 353 ch85 -65.751266 left
R1292 c3 353 ch88 60.237274 left
R1292 c3 353 ch90 84.945267 left
R1292 c3 353 ch130 30.458786 left
R1292 c3 353 ch131 -24.990189 left
R1292 c3 354 ch48 30.440603 left
R1292 c3 354 ch76 17.990532 left
R1292 c3 354 ch77 59.519550 left
R1292 c3 354 ch79 -39.256397 left
R1292 c3 354 ch80 -42.656826 left
R1292 c3 354 ch85 -65.874710 left
R1292 c3 354 ch88 60.981197 left
R1292 c3 354 ch90 82.167404 left
R1292 c3 354 ch130 31.159163 left
R1292 c3 354 ch131 -24.825123 left
R1292 c3 355 ch48 30.995140 left
R1292 c3 355 ch76 16.769758 left
R1292 c3 355 ch77 59.788864 left
R1292 c3 355 ch79 -40.436703 left
R1292 c3 355 ch80 -43.918346 left
R1292 c3 355 ch85 -65.948441 left
R1292 c3 355 ch88 61.777489 left
R1292 c3 355 ch90 79.369568 left
R1292 c3 355 ch130 31.852018 left
R1292 c3 355 ch131 -24.668167 left
R1292 c3 356 ch48 31.399090 left
R1292 c3 356 ch76 15.516602 left
R1292 c3 356 ch77 60.010250 left
R1292 c3 356 ch79 -41.627510 left
R1292 c3 356 ch80 -45.247475 left
R1292 c3 356 ch85 -65.960983 left
R1292 c3 356 ch88 62.615185 left
R1292 c3 356 ch90 76.569778 left
R1292 c3 356 ch130 32.530750 left
R1292 c3 356 ch131 -24.518143 left
R1292 c3 357 ch48 31.653711 left
R1292 c3 357 ch76 14.246081 left
R1292 c3 357 ch77 60.178864 left
R1292 c3 357 ch79 -42.820694 left
R1292 c3 357 ch80 -46.629940 left
R1292 c3 357 ch85 -65.901344 left
R1292 c3 357 ch88 63.482227 left
R1292 c3 357 ch90 73.785385 left
R1292 c3 357 ch130 33.188919 left
R1292 c3 357 ch131 -24.374283 left
R1292 c3 358 ch48 31.761795 left
R1292 c3 358 ch76 12.973789 left
R1292 c3 358 ch77 60.290596 left
R1292 c3 358 ch79 -44.008102 left
R1292 c3 358 ch80 -48.050674 left
R1292 c3 358 ch85 -65.758980 left
R1292 c3 358 ch88 64.365715 left
R1292 c3 358 ch90 71.032646 left
R1292 c3 358 ch130 33.820286 left
R1292 c3 358 ch131 -24.236065 left
R1292 c3 359 ch48 31.727354 left
R1292 c3 359 ch76 11.715664 left
R1292 c3 359 ch77 60.342045 left
R1292 c3 359 ch79 -45.181595 left
R1292 c3 359 ch80 -49.493862 left
R1292 c3 359 ch85 -65.524223 left
R1292 c3 359 ch88 65.251999 left
R1292 c3 359 ch90 68.326721 left
R1292 c3 359 ch130 34.418934 left
R1292 c3 359 ch131 -24.103315 left
R1292 c3 360 ch48 31.555679 left
R1292 c3 360 ch76 10.487807 left
R1292 c3 360 ch77 60.330517 left
R1292 c3 360 ch79 -46.333046 left
R1292 c3 360 ch80 -50.943169 left
R1292 c3 360 ch85 -65.188171 left
R1292 c3 360 ch88 66.126740 left
R1292 c3 360 ch90 65.681389 left
R1292 c3 360 ch130 34.979340 left
R1292 c3 360 ch131 -23.976032 left
R1292 c3 361 ch48 31.253094 left
R1292 c3 361 ch76 9.306272 left
R1292 c3 361 ch77 60.254009 left
R1292 c3 361 ch79 -47.454395 left
R1292 c3 361 ch80 -52.381893 left
R1292 c3 361 ch85 -64.742950 left
R1292 c3 361 ch88 66.975098 left
R1292 c3 361 ch90 63.109131 left
R1292 c3 361 ch130 35.496422 left
R1292 c3 361 ch131 -23.854393 left
R1292 c3 362 ch48 30.826868 left
R1292 c3 362 ch76 8.186848 left
R1292 c3 362 ch77 60.111176 left
R1292 c3 362 ch79 -48.537666 left
R1292 c3 362 ch80 -53.793091 left
R1292 c3 362 ch85 -64.181908 left
R1292 c3 362 ch88 67.781891 left
R1292 c3 362 ch90 60.620792 left
R1292 c3 362 ch130 35.965622 left
R1292 c3 362 ch131 -23.738686 left
R1292 c3 363 ch48 30.285019 left
R1292 c3 363 ch76 7.144860 left
R1292 c3 363 ch77 59.901398 left
R1292 c3 363 ch79 -49.575027 left
R1292 c3 363 ch80 -55.159805 left
R1292 c3 363 ch85 -63.499535 left
R1292 c3 363 ch88 68.531807 left
R1292 c3 363 ch90 58.225742 left
R1292 c3 363 ch130 36.382908 left
R1292 c3 363 ch131 -23.629250 left
R1292 c3 364 ch48 29.636208 left
R1292 c3 364 ch76 6.194918 left
R1292 c3 364 ch77 59.624580 left
R1292 c3 364 ch79 -50.558815 left
R1292 c3 364 ch80 -56.465195 left
R1292 c3 364 ch85 -62.691750 left
R1292 c3 364 ch88 69.209396 left
R1292 c3 364 ch90 55.931725 left
R1292 c3 364 ch130 36.744877 left
R1292 c3 364 ch131 -23.526365 left
R1292 c3 365 ch48 28.889490 left
R1292 c3 365 ch76 5.350734 left
R1292 c3 365 ch77 59.281216 left
R1292 c3 365 ch79 -51.481552 left
R1292 c3 365 ch80 -57.692783 left
R1292 c3 365 ch85 -61.755856 left
R1292 c3 365 ch88 69.799469 left
R1292 c3 365 ch90 53.744823 left
R1292 c3 365 ch130 37.048752 left
R1292 c3 365 ch131 -23.430244 left
R1292 c3 366 ch48 28.054218 left
R1292 c3 366 ch76 4.624879 left
R1292 c3 366 ch77 58.872368 left
R1292 c3 366 ch79 -52.336075 left
R1292 c3 366 ch80 -58.826595 left
R1292 c3 366 ch85 -60.690582 left
R1292 c3 366 ch88 70.287155 left
R1292 c3 366 ch90 51.669544 left
R1292 c3 366 ch130 37.292343 left
R1292 c3 366 ch131 -23.340919 left
R1292 c3 367 ch48 27.139887 left
R1292 c3 367 ch76 4.028640 left
R1292 c3 367 ch77 58.399380 left
R1292 c3 367 ch79 -53.115582 left
R1292 c3 367 ch80 -59.851284 left
R1292 c3 367 ch85 -59.496304 left
R1292 c3 367 ch88 70.658104 left
R1292 c3 367 ch90 49.708725 left
R1292 c3 367 ch130 37.474171 left
R1292 c3 367 ch131 -23.258204 left
R1292 c3 368 ch48 26.155937 left
R1292 c3 368 ch76 3.571765 left
R1292 c3 368 ch77 57.863949 left
R1292 c3 368 ch79 -53.813622 left
R1292 c3 368 ch80 -60.752388 left
R1292 c3 368 ch85 -58.174870 left
R1292 c3 368 ch88 70.898613 left
R1292 c3 368 ch90 47.863697 left
R1292 c3 368 ch130 37.593330 left
R1292 c3 368 ch131 -23.181643 left
R1292 c3 369 ch48 25.111658 left
R1292 c3 369 ch76 3.262357 left
R1292 c3 369 ch77 57.268085 left
R1292 c3 369 ch79 -54.424183 left
R1292 c3 369 ch80 -61.516464 left
R1292 c3 369 ch85 -56.729599 left
R1292 c3 369 ch88 70.995949 left
R1292 c3 369 ch90 46.134312 left
R1292 c3 369 ch130 37.649590 left
R1292 c3 369 ch131 -23.110422 left
R1292 c3 370 ch48 24.016088 left
R1292 c3 370 ch76 3.106701 left
R1292 c3 370 ch77 56.613873 left
R1292 c3 370 ch79 -54.941769 left
R1292 c3 370 ch80 -62.131092 left
R1292 c3 370 ch85 -55.165367 left
R1292 c3 370 ch88 70.938408 left
R1292 c3 370 ch90 44.518944 left
R1292 c3 370 ch130 37.643291 left
R1292 c3 370 ch131 -23.043381 left
R1292 c3 371 ch48 22.877827 left
R1292 c3 371 ch76 3.109138 left
R1292 c3 371 ch77 55.903511 left
R1292 c3 371 ch79 -55.361496 left
R1292 c3 371 ch80 -62.585278 left
R1292 c3 371 ch85 -53.488537 left
R1292 c3 371 ch88 70.715446 left
R1292 c3 371 ch90 43.014820 left
R1292 c3 371 ch130 37.575356 left
R1292 c3 371 ch131 -22.978971 left
R1292 c3 372 ch48 21.704998 left
R1292 c3 372 ch76 3.271985 left
R1292 c3 372 ch77 55.139206 left
R1292 c3 372 ch79 -55.679039 left
R1292 c3 372 ch80 -62.869328 left
R1292 c3 372 ch85 -51.706791 left
R1292 c3 372 ch88 70.317970 left
R1292 c3 372 ch90 41.617886 left
R1292 c3 372 ch130 37.447235 left
R1292 c3 372 ch131 -22.915239 left
R1292 c3 373 ch48 20.505196 left
R1292 c3 373 ch76 3.595424 left
R1292 c3 373 ch77 54.323032 left
R1292 c3 373 ch79 -55.890770 left
R1292 c3 373 ch80 -62.975040 left
R1292 c3 373 ch85 -49.829227 left
R1292 c3 373 ch88 69.738396 left
R1292 c3 373 ch90 40.323124 left
R1292 c3 373 ch130 37.260849 left
R1292 c3 373 ch131 -22.849783 left
R1292 c3 374 ch48 19.285385 left
R1292 c3 374 ch76 4.077518 left
R1292 c3 374 ch77 53.456955 left
R1292 c3 374 ch79 -55.993771 left
R1292 c3 374 ch80 -62.895767 left
R1292 c3 374 ch85 -47.866051 left
R1292 c3 374 ch88 68.970757 left
R1292 c3 374 ch90 39.124622 left
R1292 c3 374 ch130 37.018597 left
R1292 c3 374 ch131 -22.779827 left
R1292 c3 375 ch48 18.051882 left
R1292 c3 375 ch76 4.714130 left
R1292 c3 375 ch77 52.542744 left
